a_hat,N_hat,Nu_hat,No,trial,T,alpha,N,type
-999.0,536.0586090087891,254.05860900878906,282,165,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,701.9290008544922,368.9290008544922,333,165,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.7460174560547,119.74601745605469,110,1650,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,379.904052734375,171.904052734375,208,1650,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,521.2510108947754,246.2510108947754,275,1650,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,702.9138984680176,380.9138984680176,322,1650,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.1922149658203,139.1922149658203,109,1651,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,380.23805236816406,173.23805236816406,207,1651,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,544.9901962280273,274.99019622802734,270,1651,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,729.1239433288574,412.1239433288574,317,1651,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.8271942138672,129.8271942138672,106,1652,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,339.3162841796875,136.3162841796875,203,1652,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,492.3474769592285,219.34747695922852,273,1652,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,601.9104976654053,284.9104976654053,317,1652,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.5644226074219,145.56442260742188,115,1653,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,422.9524955749512,200.95249557495117,222,1653,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,533.939884185791,239.93988418579102,294,1653,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,903.0437126159668,557.0437126159668,346,1653,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.1272735595703,136.1272735595703,113,1654,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,423.4800052642822,204.48000526428223,219,1654,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,445.00171661376953,155.00171661376953,290,1654,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,648.2135944366455,317.2135944366455,331,1654,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.2686767578125,134.2686767578125,114,1655,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,433.3123893737793,212.3123893737793,221,1655,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,522.2539958953857,231.25399589538574,291,1655,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,697.4029541015625,367.4029541015625,330,1655,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.0480194091797,137.0480194091797,113,1656,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,325.71612548828125,119.71612548828125,206,1656,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,529.0681972503662,256.0681972503662,273,1656,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,743.9723377227783,420.9723377227783,323,1656,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,228.63543701171875,121.63543701171875,107,1657,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,412.391357421875,204.391357421875,208,1657,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,609.4426803588867,327.4426803588867,282,1657,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,660.1173706054688,336.11737060546875,324,1657,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.83811950683594,141.83811950683594,114,1658,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,340.1286926269531,123.12869262695312,217,1658,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,549.7668151855469,265.7668151855469,284,1658,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,676.8500709533691,339.85007095336914,337,1658,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.08726501464844,139.08726501464844,107,1659,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,367.89615631103516,156.89615631103516,211,1659,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,505.0067710876465,220.00677108764648,285,1659,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,643.9161682128906,311.9161682128906,332,1659,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,265.41197204589844,148.41197204589844,117,166,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,405.0743103027344,187.07431030273438,218,166,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.6999015808105,240.69990158081055,286,166,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,660.7949142456055,326.79491424560547,334,166,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.8356704711914,131.8356704711914,107,1660,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,383.08863830566406,170.08863830566406,213,1660,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,595.4575252532959,316.4575252532959,279,1660,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,717.24582862854,388.24582862854004,329,1660,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,254.25430297851562,140.25430297851562,114,1661,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,383.33448791503906,169.33448791503906,214,1661,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,553.3662643432617,271.3662643432617,282,1661,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,731.9299659729004,405.9299659729004,326,1661,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,241.30902862548828,132.30902862548828,109,1662,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,360.281005859375,158.281005859375,202,1662,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,500.00341987609863,227.00341987609863,273,1662,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,635.2749404907227,309.27494049072266,326,1662,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.59097290039062,134.59097290039062,113,1663,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,422.55879974365234,213.55879974365234,209,1663,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,491.05163764953613,210.05163764953613,281,1663,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,653.8756771087646,320.87567710876465,333,1663,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.8616180419922,133.8616180419922,113,1664,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,365.0226593017578,154.0226593017578,211,1664,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,553.3068962097168,275.3068962097168,278,1664,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,632.990478515625,308.990478515625,324,1664,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.18321228027344,137.18321228027344,114,1665,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,385.4747772216797,175.4747772216797,210,1665,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,492.82875061035156,202.82875061035156,290,1665,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,643.7534713745117,303.7534713745117,340,1665,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.13094329833984,138.13094329833984,111,1666,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,436.59210205078125,226.59210205078125,210,1666,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,589.267786026001,302.267786026001,287,1666,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,702.395206451416,368.395206451416,334,1666,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.4270477294922,128.4270477294922,110,1667,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,342.21259689331055,120.21259689331055,222,1667,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,521.6223526000977,226.62235260009766,295,1667,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,570.9260673522949,228.92606735229492,342,1667,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.0030288696289,140.0030288696289,109,1668,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,410.1739807128906,201.17398071289062,209,1668,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,544.8830413818359,267.88304138183594,277,1668,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,624.9254245758057,295.92542457580566,329,1668,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,251.116455078125,139.116455078125,112,1669,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,422.5386199951172,209.5386199951172,213,1669,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,531.6668930053711,240.6668930053711,291,1669,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,623.3660697937012,273.3660697937012,350,1669,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,239.48711395263672,132.48711395263672,107,167,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,408.8314971923828,190.8314971923828,218,167,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,572.3497924804688,284.34979248046875,288,167,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,688.1145668029785,353.1145668029785,335,167,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,250.75244140625,138.75244140625,112,1670,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,346.102783203125,138.102783203125,208,1670,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,585.5404853820801,310.5404853820801,275,1670,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,645.9916534423828,318.9916534423828,327,1670,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,226.71539306640625,119.71539306640625,107,1671,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,446.0601806640625,246.0601806640625,200,1671,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,530.6663513183594,258.6663513183594,272,1671,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,712.5301570892334,393.5301570892334,319,1671,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,237.2547607421875,133.2547607421875,104,1672,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,403.1324768066406,194.13247680664062,209,1672,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,535.4445457458496,260.4445457458496,275,1672,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,617.5823974609375,297.5823974609375,320,1672,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,197.60775756835938,96.60775756835938,101,1673,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,396.41107177734375,192.41107177734375,204,1673,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,555.1412048339844,278.1412048339844,277,1673,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,765.4920082092285,439.4920082092285,326,1673,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,240.97222900390625,131.97222900390625,109,1674,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.68260192871094,190.68260192871094,210,1674,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,581.2779655456543,304.2779655456543,277,1674,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,652.289134979248,326.28913497924805,326,1674,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,217.4999237060547,107.49992370605469,110,1675,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,470.49495697021484,265.49495697021484,205,1675,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,665.9988212585449,392.9988212585449,273,1675,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,663.63525390625,343.63525390625,320,1675,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,253.40675354003906,142.40675354003906,111,1676,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,360.51690673828125,144.51690673828125,216,1676,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,507.35342025756836,217.35342025756836,290,1676,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,659.366340637207,332.36634063720703,327,1676,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,249.67462921142578,138.67462921142578,111,1677,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,401.35939025878906,187.35939025878906,214,1677,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.4519214630127,253.4519214630127,283,1677,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,749.9473648071289,427.9473648071289,322,1677,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,225.8072052001953,119.80720520019531,106,1678,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,395.04498291015625,189.04498291015625,206,1678,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,520.3221893310547,240.3221893310547,280,1678,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,670.5095653533936,341.50956535339355,329,1678,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,211.4848403930664,104.4848403930664,107,1679,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,487.76649475097656,282.76649475097656,205,1679,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,546.9341430664062,254.93414306640625,292,1679,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,812.162878036499,475.162878036499,337,1679,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,210.39703369140625,106.39703369140625,104,168,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.9971389770508,200.99713897705078,207,168,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,771.8733215332031,492.8733215332031,279,168,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,747.796932220459,408.796932220459,339,168,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.8914794921875,138.8914794921875,104,1680,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.76275634765625,196.76275634765625,204,1680,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,562.1833896636963,285.1833896636963,277,1680,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,694.2750625610352,378.27506256103516,316,1680,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.8404541015625,152.8404541015625,104,1681,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,431.8268737792969,227.82687377929688,204,1681,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,594.0673847198486,317.06738471984863,277,1681,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,800.6805686950684,478.68056869506836,322,1681,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.26968383789062,136.26968383789062,110,1682,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,395.12535095214844,197.12535095214844,198,1682,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,604.6648979187012,349.6648979187012,255,1682,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,738.5654220581055,430.56542205810547,308,1682,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,259.92420959472656,145.92420959472656,114,1683,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,394.459228515625,182.459228515625,212,1683,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,564.9144439697266,286.91444396972656,278,1683,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,679.2038383483887,352.2038383483887,327,1683,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,287.57818603515625,183.57818603515625,104,1684,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,344.47808837890625,130.47808837890625,214,1684,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,581.4378414154053,300.4378414154053,281,1684,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,691.5327682495117,368.5327682495117,323,1684,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,243.0927734375,131.0927734375,112,1685,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,389.1318054199219,185.13180541992188,204,1685,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,602.0450286865234,318.04502868652344,284,1685,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,711.3057136535645,386.30571365356445,325,1685,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,245.49765014648438,131.49765014648438,114,1686,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.5698547363281,207.56985473632812,212,1686,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.9920082092285,252.99200820922852,282,1686,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,623.3051490783691,293.30514907836914,330,1686,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,235.21426391601562,127.21426391601562,108,1687,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,323.5002746582031,120.50027465820312,203,1687,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,633.7153282165527,352.71532821655273,281,1687,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,738.0838088989258,409.0838088989258,329,1687,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.33121490478516,135.33121490478516,111,1688,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,388.49034118652344,175.49034118652344,213,1688,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,611.6527404785156,335.6527404785156,276,1688,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,702.435848236084,369.435848236084,333,1688,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.2432098388672,141.2432098388672,114,1689,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,342.3033752441406,136.30337524414062,206,1689,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,536.9222545623779,281.92225456237793,255,1689,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,666.1333847045898,361.13338470458984,305,1689,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.04764556884766,145.04764556884766,113,169,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,432.55225372314453,221.55225372314453,211,169,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,553.3168621063232,276.31686210632324,277,169,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,747.1652450561523,418.16524505615234,329,169,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.52093505859375,136.52093505859375,106,1690,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,411.7715148925781,210.77151489257812,201,1690,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,561.0575256347656,293.0575256347656,268,1690,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,761.1297988891602,451.12979888916016,310,1690,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,233.52256774902344,123.52256774902344,110,1691,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,429.13145446777344,215.13145446777344,214,1691,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,551.0152244567871,269.0152244567871,282,1691,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,681.3771457672119,342.3771457672119,339,1691,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,290.61399841308594,181.61399841308594,109,1692,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,391.3059387207031,174.30593872070312,217,1692,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,651.2733364105225,366.27333641052246,285,1692,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,720.9478569030762,390.9478569030762,330,1692,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,259.48846435546875,145.48846435546875,114,1693,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,421.4247760772705,194.4247760772705,227,1693,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,480.8323211669922,184.8323211669922,296,1693,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,569.3246459960938,229.32464599609375,340,1693,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,229.149169921875,124.149169921875,105,1694,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.2944564819336,196.2944564819336,211,1694,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,524.8720989227295,243.8720989227295,281,1694,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,767.1576499938965,429.1576499938965,338,1694,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,246.13876342773438,136.13876342773438,110,1695,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,407.888671875,206.888671875,201,1695,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,590.9502563476562,318.95025634765625,272,1695,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,692.2774353027344,366.2774353027344,326,1695,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,223.08574676513672,118.08574676513672,105,1696,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,343.16064453125,135.16064453125,208,1696,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,543.7471771240234,262.74717712402344,281,1696,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,644.0634593963623,315.0634593963623,329,1696,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.3742980957031,144.37429809570312,116,1697,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.62554931640625,203.62554931640625,216,1697,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,606.0934257507324,311.0934257507324,295,1697,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,756.8854541778564,413.88545417785645,343,1697,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,243.9566650390625,131.9566650390625,112,1698,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,370.5057907104492,157.50579071044922,213,1698,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,511.2463569641113,221.24635696411133,290,1698,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,658.3765830993652,312.37658309936523,346,1698,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,239.5115966796875,127.5115966796875,112,1699,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,336.22718811035156,126.22718811035156,210,1699,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,642.8353958129883,363.8353958129883,279,1699,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,749.621992111206,418.62199211120605,331,1699,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,238.74750518798828,131.74750518798828,107,17,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,419.2387008666992,214.23870086669922,205,17,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,593.3452377319336,311.3452377319336,282,17,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,696.9308853149414,366.9308853149414,330,17,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.8095703125,135.8095703125,112,170,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,391.06443786621094,178.06443786621094,213,170,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,534.4099349975586,251.4099349975586,283,170,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,759.5235824584961,427.5235824584961,332,170,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,242.5900421142578,135.5900421142578,107,1700,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,416.05924224853516,213.05924224853516,203,1700,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,526.2804260253906,254.28042602539062,272,1700,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,698.6909275054932,375.69092750549316,323,1700,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,255.51300811767578,142.51300811767578,113,1701,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,385.9120635986328,168.9120635986328,217,1701,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,524.4412841796875,241.4412841796875,283,1701,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,709.9846038818359,377.98460388183594,332,1701,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,260.03529357910156,154.03529357910156,106,1702,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,397.19483184814453,190.19483184814453,207,1702,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,701.1999912261963,430.1999912261963,271,1702,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,619.8945255279541,300.8945255279541,319,1702,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,257.504638671875,145.504638671875,112,1703,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,421.5966796875,217.5966796875,204,1703,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,559.3103065490723,281.31030654907227,278,1703,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,561.212158203125,236.212158203125,325,1703,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,240.35850524902344,131.35850524902344,109,1704,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,356.26434326171875,141.26434326171875,215,1704,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,569.7042465209961,292.7042465209961,277,1704,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,672.4480400085449,349.4480400085449,323,1704,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,263.4063415527344,147.40634155273438,116,1705,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,387.33254623413086,166.33254623413086,221,1705,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,515.9586181640625,227.9586181640625,288,1705,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,669.7095108032227,339.70951080322266,330,1705,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,258.2246856689453,151.2246856689453,107,1706,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,438.0037078857422,237.0037078857422,201,1706,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,580.7667541503906,308.7667541503906,272,1706,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,645.926399230957,330.92639923095703,315,1706,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,243.88367462158203,134.88367462158203,109,1707,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,390.16385650634766,183.16385650634766,207,1707,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,538.2159633636475,265.21596336364746,273,1707,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,610.3149032592773,286.31490325927734,324,1707,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,256.5817565917969,142.58175659179688,114,1708,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,400.7980651855469,191.79806518554688,209,1708,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,524.3669681549072,237.36696815490723,287,1708,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,729.7598762512207,396.7598762512207,333,1708,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,247.55853271484375,138.55853271484375,109,1709,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,414.9712600708008,207.97126007080078,207,1709,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,533.9020366668701,252.90203666687012,281,1709,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,716.3543434143066,382.35434341430664,334,1709,20,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,248.85655975341797,137.85655975341797,111,171,5,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,424.90264892578125,214.90264892578125,210,171,10,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,532.189453125,256.189453125,276,171,15,0.5,1000.0,Pseudolikelihood one-parameter
-999.0,726.9889907836914,394.9889907836914,332,171,20,0.5,1000.0,Pseudolikelihood one-parameter
